filename,success,error,warnings,n_vertices,n_facets,dimension,f_vector,h_vector,euler_characteristic,is_pure,homology,is_connected,betti_numbers,is_homology_sphere,is_cohen_macaulay,is_gorenstein,is_buchsbaum,is_shellable,sr_krull_dim,sr_multiplicity,sr_a_invariant,sr_regularity,sr_h_unimodal,sr_h_symmetric,sr_minimal_nonfaces,non_spherical_vertices,is_manifold,is_pseudomanifold,is_flag_complex,design_dimension,design_points,design_strength,processing_time
des3-5-1.json,True,,[],0,1,-1,[1],[1],0,True,{},False,[],False,True,True,True,True,0,1,0,0,True,True,{},[],True,True,True,3,5,1,0.07063055038452148
des3-4-2.json,True,,[],4,4,2,"[1, 4, 6, 4]","[1, 1, 1, 1]",2,True,"{'H_0': '0', 'H_1': '0', 'H_2': 'Z'}",True,"[0, 0, 1]",True,True,True,True,True,3,4,0,3,True,True,"{(1, 2, 3, 4)}",[],True,True,False,3,4,2,0.0821690559387207
des3-66-10.json,True,,[],66,128,2,"[1, 66, 192, 128]","[1, 63, 63, 1]",2,True,"{'H_0': '0', 'H_1': '0', 'H_2': 'Z'}",True,"[0, 0, 1]",True,True,True,True,True,3,128,0,3,True,True,"{(24, 54), (48, 19), (30, 15), (9, 43), (25, 55), (19, 31), (1, 33), (40, 5), (56, 33), (5, 46), (43, 5), (18, 54), (17, 54), (65, 5), (48, 1), (57, 38), (26, 58), (48, 35), (24, 39), (40, 59), (41, 54), (33, 19), (16, 17), (28, 45), (26, 42), (9, 47), (6, 63), (57, 20), (59, 47), (48, 66), (33, 49), (29, 54), (43, 21), (51, 23), (24, 5), (29, 62), (27, 45), (10, 20), (40, 1), (61, 15), (27, 3), (49, 60), (61, 5), (44, 54), (8, 3), (21, 39), (10, 12), (57, 36), (18, 5), (51, 3), (51, 61), (41, 10), (40, 39), (34, 12), (8, 41), (22, 47), (33, 59), (41, 27), (49, 46), (32, 46), (51, 37), (24, 43), (64, 37), (32, 28), (57, 63), (66, 52), (62, 38), (33, 6), (57, 31), (52, 63), (56, 3), (17, 43), (25, 22), (44, 5), (61, 54), (18, 52), (65, 26), (20, 28), (43, 60), (1, 53), (16, 7), (65, 22), (56, 22), (41, 11), (11, 60), (37, 6), (52, 29), (17, 50), (62, 30), (22, 39), (42, 35), (59, 45), (32, 12), (30, 47), (64, 14), (33, 52), (4, 38), (17, 22), (24, 42), (27, 47), (5, 47), (61, 7), (8, 40), (43, 14), (52, 31), (9, 28), (49, 54), (33, 2), (37, 38), (11, 37), (57, 23), (19, 54), (25, 15), (1, 28), (9, 3), (56, 30), (61, 38), (11, 61), (40, 58), (33, 18), (20, 53), (26, 66), (40, 4), (40, 44), (54, 47), (65, 6), (41, 60), (1, 54), (40, 37), (43, 4), (65, 4), (24, 33), (25, 23), (49, 10), (62, 6), (8, 49), (27, 63), (66, 20), (26, 37), (46, 31), (11, 4), (10, 19), (14, 22), (65, 38), (50, 6), (35, 20), (3, 47), (10, 37), (28, 63), (32, 57), (32, 55), (10, 44), (53, 55), (59, 36), (8, 65), (54, 15), (24, 29), (65, 18), (33, 36), (64, 4), (3, 52), (20, 29), (50, 19), (45, 21), (59, 15), (25, 47), (35, 21), (55, 7), (54, 39), (10, 59), (32, 9), (49, 11), (24, 63), (12, 45), (58, 30), (59, 31), (16, 57), (16, 52), (40, 46), (16, 62), (24, 66), (8, 27), (42, 4), (8, 64), (1, 52), (44, 62), (24, 45), (12, 63), (18, 36), (24, 35), (50, 62), (66, 35), (40, 60), (20, 7), (25, 57), (8, 42), (27, 4), (35, 60), (30, 23), (40, 66), (52, 5), (66, 13), (56, 57), (25, 10), (28, 44), (48, 9), (41, 45), (38, 14), (3, 45), (35, 13), (1, 13), (12, 20), (27, 61), (12, 14), (3, 15), (56, 42), (32, 60), (9, 66), (10, 3), (19, 13), (19, 47), (2, 37), (37, 21), (25, 50), (29, 46), (27, 29), (29, 14), (40, 63), (32, 30), (40, 12), (41, 21), (14, 7), (61, 46), (1, 10), (40, 20), (58, 53), (16, 34), (24, 22), (5, 62), (9, 46), (8, 52), (22, 23), (14, 55), (58, 12), (9, 37), (16, 15), (56, 28), (57, 6), (66, 14), (59, 5), (26, 50), (9, 14), (48, 11), (35, 30), (52, 47), (40, 65), (45, 14), (24, 41), (4, 46), (16, 39), (42, 7), (33, 61), (3, 23), (24, 26), (48, 3), (35, 4), (34, 53), (41, 31), (19, 29), (18, 61), (10, 5), (57, 30), (16, 1), (44, 52), (40, 28), (32, 17), (1, 62), (16, 56), (10, 21), (12, 39), (58, 23), (33, 58), (3, 36), (25, 42), (59, 54), (8, 46), (8, 57), (11, 52), (40, 27), (41, 36), (26, 21), (34, 21), (65, 12), (16, 49), (2, 59), (35, 27), (56, 51), (24, 7), (41, 35), (65, 34), (44, 63), (19, 45), (50, 21), (42, 60), (20, 39), (32, 56), (66, 27), (29, 6), (9, 17), (16, 47), (49, 45), (40, 42), (4, 13), (44, 13), (2, 55), (9, 26), (65, 7), (24, 34), (26, 59), (42, 47), (43, 7), (16, 22), (48, 14), (42, 13), (64, 63), (58, 55), (43, 35), (8, 12), (25, 33), (29, 47), (30, 7), (63, 15), (18, 34), (36, 47), (56, 55), (46, 22), (31, 15), (66, 43), (56, 66), (36, 5), (32, 47), (65, 25), (48, 2), (12, 30), (33, 54), (51, 29), (54, 23), (32, 2), (49, 2), (18, 13), (5, 7), (26, 22), (49, 21), (17, 13), (65, 45), (52, 60), (25, 2), (58, 66), (18, 47), (42, 14), (32, 62), (4, 12), (20, 47), (53, 6), (51, 6), (32, 4), (33, 39), (4, 53), (34, 35), (48, 52), (56, 29), (34, 45), (35, 39), (33, 51), (34, 66), (64, 9), (8, 20), (24, 49), (25, 63), (52, 22), (65, 13), (33, 15), (21, 62), (27, 23), (29, 39), (49, 31), (28, 30), (16, 44), (25, 66), (21, 13), (65, 62), (8, 53), (6, 55), (8, 51), (28, 14), (59, 6), (25, 35), (60, 13), (27, 28), (64, 46), (18, 39), (64, 21), (64, 2), (42, 45), (46, 15), (4, 45), (26, 30), (63, 39), (42, 27), (16, 41), (33, 47), (16, 18), (11, 7), (49, 35), (1, 63), (8, 58), (56, 31), (18, 62), (17, 62), (58, 27), (50, 36), (26, 45), (6, 22), (10, 38), (34, 20), (25, 14), (19, 55), (25, 31), (52, 21), (16, 29), (58, 28), (64, 41), (52, 55), (17, 10), (32, 64), (37, 13), (9, 59), (28, 36), (58, 4), (42, 58), (32, 15), (50, 38), (5, 63), (17, 26), (45, 62), (57, 12), (9, 6), (63, 47), (24, 52), (51, 39), (41, 2), (49, 30), (48, 13), (8, 37), (43, 3), (5, 6), (65, 3), (45, 46), (16, 51), (40, 25), (33, 57), (46, 55), (65, 28), (54, 30), (17, 11), (42, 36), (27, 38), (24, 3), (25, 41), (50, 3), (4, 37), (25, 26), (32, 31), (27, 5), (5, 14), (54, 6), (64, 34), (37, 7), (34, 60), (26, 60), (8, 60), (64, 10), (10, 60), (10, 51), (65, 58), (57, 46), (58, 43), (16, 20), (43, 11), (38, 6), (50, 58), (65, 11), (48, 36), (27, 30), (28, 53), (10, 46), (57, 51), (40, 15), (35, 45), (48, 7), (56, 15), (16, 63), (50, 37), (58, 60), (9, 2), (56, 5), (17, 6), (45, 13), (23, 7), (1, 27), (36, 23), (34, 43), (60, 54), (33, 29), (42, 63), (62, 47), (32, 20), (56, 39), (40, 62), (24, 12), (45, 63), (34, 23), (64, 11), (36, 52), (64, 38), (50, 5), (19, 62), (28, 55), (24, 9), (64, 49), (3, 14), (53, 63), (56, 54), (10, 61), (12, 53), (51, 12), (42, 52), (66, 23), (9, 45), (20, 55), (18, 21), (55, 23), (1, 38), (19, 15), (60, 37), (37, 14), (53, 29), (41, 30), (12, 13), (50, 54), (15, 7), (24, 2), (6, 15), (9, 36), (19, 11), (12, 44), (66, 36), (45, 7), (19, 23), (35, 31), (25, 13), (32, 44), (64, 6), (66, 7), (34, 54), (58, 5), (12, 55), (11, 47), (32, 33), (59, 12), (16, 46), (49, 23), (65, 2), (32, 45), (56, 2), (27, 11), (2, 43), (25, 49), (34, 59), (66, 53), (9, 53), (32, 59), (8, 10), (65, 43), (33, 20), (63, 31), (4, 54), (8, 15), (19, 7), (51, 15), (51, 27), (43, 62), (10, 34), (32, 61), (43, 52), (8, 34), (34, 47), (49, 7), (53, 46), (56, 11), (27, 21), (12, 36), (2, 27), (62, 23), (47, 15), (53, 21), (2, 53), (12, 7), (10, 47), (8, 54), (48, 6), (27, 44), (35, 63), (24, 46), (33, 22), (58, 3), (26, 4), (40, 9), (33, 63), (64, 23), (40, 55), (1, 22), (65, 37), (9, 60), (38, 31), (43, 46), (34, 11), (20, 14), (65, 46), (42, 43), (28, 39), (25, 11), (18, 27), (57, 19), (41, 53), (18, 14), (32, 53), (16, 54), (34, 3), (48, 53), (48, 51), (28, 7), (14, 63), (39, 15), (44, 38), (1, 59), (51, 22), (24, 58), (26, 29), (53, 22), (42, 50), (42, 23), (9, 55), (58, 31), (1, 12), (35, 61), (33, 37), (16, 10), (32, 1), (50, 28), (24, 40), (24, 17), (59, 14), (18, 38), (41, 23), (25, 3), (45, 5), (17, 23), (17, 20), (58, 36), (24, 38), (36, 22), (13, 30), (54, 55), (57, 47), (61, 31), (3, 31), (10, 53), (9, 44), (41, 7), (28, 15), (38, 55), (1, 23), (16, 11), (51, 28), (27, 13), (43, 20), (22, 31), (28, 60), (46, 14), (65, 20), (21, 38), (27, 46), (64, 28), (41, 55), (18, 6), (50, 46), (17, 55), (10, 52), (4, 63), (49, 42), (48, 58), (65, 57), (59, 27), (57, 43), (59, 3), (2, 35), (33, 26), (44, 22), (42, 19), (25, 5), (17, 66), (32, 11), (51, 38), (41, 66), (11, 53), (20, 61), (56, 46), (48, 5), (9, 25), (57, 39), (2, 36), (12, 15), (27, 12), (44, 6), (8, 63), (48, 26), (64, 18), (18, 60), (65, 55), (64, 12), (18, 51), (50, 66), (29, 13), (28, 61), (17, 57), (27, 19), (24, 56), (51, 7), (59, 44), (16, 38), (2, 31), (8, 7), (58, 59), (27, 7), (64, 29), (60, 29), (24, 19), (47, 23), (62, 31), (56, 18), (34, 55), (54, 31), (50, 13), (50, 29), (16, 61), (32, 6), (65, 49), (21, 54), (43, 29), (1, 57), (16, 37), (50, 63), (65, 19), (48, 38), (33, 10), (8, 23), (45, 15), (1, 37), (18, 50), (56, 13), (6, 7), (36, 62), (16, 58), (24, 59), (35, 6), (50, 20), (34, 14), (26, 27), (37, 39), (40, 57), (53, 5), (9, 23), (1, 9), (2, 10), (66, 6), (57, 14), (61, 39), (63, 7), (53, 47), (56, 9), (21, 5), (21, 15), (2, 15), (26, 28), (44, 23), (19, 63), (2, 34), (9, 19), (11, 36), (56, 12), (32, 52), (43, 61), (18, 4), (33, 13), (65, 15), (18, 44), (52, 53), (41, 62), (3, 54), (43, 53), (41, 4), (66, 47), (27, 62), (41, 42), (26, 44), (42, 29), (24, 15), (53, 23), (44, 29), (4, 29), (50, 12), (11, 31), (40, 6), (2, 58), (49, 66), (61, 23), (59, 63), (37, 47), (8, 18), (65, 42), (11, 38), (48, 15), (4, 44), (17, 15), (1, 6), (17, 27), (34, 31), (40, 7), (26, 12), (24, 23), (25, 20), (48, 64), (57, 7), (10, 36), (60, 7), (13, 63), (17, 28), (8, 29), (16, 45), (25, 58), (19, 60), (37, 15), (28, 31), (34, 36), (64, 22), (16, 32), (40, 23), (54, 14), (4, 61), (9, 57), (62, 14), (50, 22), (40, 11), (65, 41), (42, 31), (1, 51), (27, 52), (38, 47), (41, 43), (60, 23), (8, 38), (43, 22), (42, 21), (57, 44), (50, 60), (48, 20), (44, 37), (57, 55), (48, 23), (14, 15), (56, 1), (57, 21), (66, 45), (32, 48), (3, 63), (10, 30), (8, 30), (54, 38), (45, 55), (17, 39), (16, 9), (40, 10), (41, 39), (1, 50), (1, 18), (1, 17), (10, 43), (24, 57), (27, 6), (8, 6), (49, 62), (38, 39), (49, 44), (18, 55), (1, 41), (49, 4), (20, 21), (50, 39), (50, 30), (1, 26), (9, 18), (19, 44), (19, 4), (13, 62), (1, 29), (51, 20), (5, 38), (50, 15), (58, 19), (4, 22), (64, 25), (56, 37), (25, 51), (29, 55), (40, 54), (4, 47), (33, 27), (61, 14), (36, 21), (20, 45), (29, 21), (43, 54), (33, 45), (17, 5), (36, 46), (45, 23), (44, 55), (65, 54), (16, 35), (41, 5), (18, 53), (58, 6), (8, 19), (13, 31), (11, 54), (11, 6), (8, 22), (43, 38), (41, 47), (21, 63), (2, 63), (21, 31), (25, 62), (48, 46), (34, 62), (55, 31), (50, 47), (42, 5), (66, 21), (44, 15), (34, 6), (58, 14), (64, 54), (59, 7), (51, 44), (6, 39), (36, 44), (49, 50), (62, 7), (4, 39), (9, 31), (60, 38), (66, 31), (33, 12), (48, 61), (21, 30), (57, 28), (32, 63), (66, 59), (25, 59), (18, 31), (56, 62), (35, 55), (9, 33), (41, 3), (64, 5), (28, 5), (25, 4), (31, 7), (34, 13), (64, 47), (36, 63), (57, 26), (10, 13), (57, 34), (29, 31), (59, 55), (17, 37), (51, 30), (49, 39), (24, 30), (60, 55), (43, 15), (17, 44), (66, 22), (65, 61), (16, 26), (9, 22), (51, 52), (56, 10), (1, 49), (57, 50), (17, 58), (20, 36), (25, 7), (64, 43), (59, 13), (13, 55), (34, 50), (2, 4), (2, 44), (1, 19), (28, 54), (24, 61), (24, 32), (22, 55), (25, 34), (49, 59), (21, 22), (33, 38), (25, 45), (4, 52), (1, 55), (20, 38), (49, 5), (12, 60), (13, 22), (52, 6), (18, 26), (32, 5), (37, 30), (2, 18), (3, 28), (49, 13), (49, 47), (2, 61), (36, 14), (19, 5), (34, 7), (24, 65), (48, 47), (61, 21), (32, 21), (40, 31), (30, 63), (26, 39), (27, 37), (40, 48), (60, 22), (33, 46), (16, 64), (48, 43), (35, 14), (1, 15), (25, 28), (66, 30), (26, 43), (56, 26), (5, 55), (64, 42), (1, 36), (58, 7), (66, 5), (9, 61), (57, 4), (1, 7), (19, 52), (38, 63), (57, 62), (46, 6), (42, 6), (12, 61), (24, 25), (50, 23), (57, 2), (66, 38), (34, 5), (52, 62), (17, 63), (49, 3), (28, 13), (27, 60), (45, 38), (36, 37), (48, 39), (32, 3), (12, 22), (35, 38), (26, 47), (42, 59), (50, 52), (66, 54), (19, 3), (8, 13), (45, 6), (56, 23), (25, 21), (45, 47), (59, 28), (17, 35), (40, 45), (48, 54), (8, 55), (52, 14), (43, 31), (42, 22), (50, 53), (66, 3), (16, 40), (24, 14), (13, 54), (41, 59), (25, 53), (64, 31), (28, 22), (56, 35), (19, 28), (65, 35), (59, 11), (8, 48), (26, 63), (8, 32), (40, 29), (32, 10), (57, 37), (5, 31), (11, 45), (32, 14), (13, 39), (9, 54), (41, 13), (8, 36), (48, 28), (10, 29), (12, 47), (25, 52), (11, 55), (17, 46), (20, 6), (40, 18), (24, 62), (50, 35), (6, 23), (59, 39), (9, 39), (18, 43), (1, 61), (64, 35), (19, 20), (51, 4), (55, 15), (56, 63), (4, 36), (64, 33), (9, 10), (63, 23), (18, 11), (25, 27), (36, 6), (44, 39), (44, 7), (59, 51), (59, 53), (16, 30), (43, 13), (10, 45), (57, 58), (26, 38), (40, 13), (43, 44), (13, 47), (33, 11), (9, 50), (48, 49), (48, 22), (24, 4), (3, 29), (11, 44), (26, 46), (3, 37), (57, 60), (56, 20), (32, 39), (26, 62), (17, 4), (56, 14), (50, 7), (17, 42), (37, 23), (66, 19), (18, 42), (52, 61), (48, 55), (2, 45), (35, 19), (32, 65), (65, 30), (43, 30), (52, 37), (52, 30), (50, 14), (34, 38), (1, 47), (28, 29), (8, 17), (48, 10), (30, 39), (10, 31), (3, 53), (48, 34), (19, 46), (49, 14), (17, 34), (64, 61), (5, 39), (12, 28), (3, 21), (18, 28), (61, 13), (40, 50), (61, 6), (42, 12), (16, 53), (5, 54), (65, 17), (44, 61), (34, 58), (59, 37), (16, 12), (58, 15), (59, 46), (32, 42), (37, 62), (59, 61), (1, 39), (11, 3), (57, 35), (40, 56), (58, 39), (33, 5), (27, 14), (26, 34), (26, 51), (56, 43), (13, 46), (64, 60), (34, 51), (1, 43), (65, 1), (1, 58), (26, 15), (17, 49), (34, 15), (18, 63), (60, 15), (56, 58), (48, 31), (19, 37), (10, 26), (2, 47), (3, 22), (1, 11), (3, 39), (17, 19), (14, 30), (16, 23), (16, 33), (19, 61), (49, 37), (42, 66), (41, 19), (57, 53), (14, 47), (9, 52), (29, 63), (11, 30), (66, 29), (49, 58), (56, 61), (9, 29), (65, 14), (20, 46), (60, 62), (26, 55), (25, 39), (25, 46), (48, 62), (41, 6), (58, 47), (18, 66), (35, 28), (11, 5), (64, 50), (10, 23), (50, 61), (58, 22), (12, 23), (43, 6), (3, 5), (16, 55), (53, 31), (2, 39), (56, 4), (51, 31), (1, 42), (34, 61), (17, 14), (17, 60), (26, 61), (41, 14), (59, 23), (59, 20), (64, 7), (14, 39), (32, 13), (25, 44), (34, 37), (5, 22), (25, 43), (3, 30), (66, 44), (64, 19), (34, 19), (16, 66), (51, 19), (33, 42), (13, 23), (65, 27), (10, 54), (43, 27), (10, 6), (8, 56), (51, 62), (35, 12), (8, 43), (38, 22), (62, 15), (34, 44), (2, 50), (34, 4), (35, 53), (36, 45), (51, 35), (66, 12), (1, 30), (20, 63), (33, 31), (33, 53), (24, 27), (3, 38), (62, 39), (41, 38), (43, 47), (66, 51), (36, 55), (65, 47), (32, 66), (28, 52), (19, 39), (17, 61), (21, 46), (65, 44), (17, 41), (27, 53), (58, 44), (36, 7), (41, 61), (8, 26), (48, 63), (12, 31), (50, 11), (12, 29), (52, 23), (64, 13), (60, 46), (57, 10), (32, 37), (59, 35), (5, 30), (51, 46), (49, 19), (61, 37), (13, 15), (65, 33), (66, 55), (22, 63), (41, 58), (42, 3), (27, 54), (40, 33), (59, 19), (18, 58), (38, 7), (16, 27), (49, 6), (8, 62), (33, 60), (42, 28), (43, 39), (65, 39), (35, 22), (12, 38), (28, 62), (58, 29), (10, 50), (48, 33), (9, 38), (60, 31), (32, 51), (37, 46), (42, 44), (2, 29), (40, 22), (42, 62), (16, 4), (16, 42), (64, 3), (33, 66), (4, 62), (17, 21), (9, 35), (33, 55), (1, 25), (1, 66), (42, 11), (56, 25), (49, 57), (48, 56), (49, 52), (11, 28), (58, 51), (13, 38), (33, 30), (1, 34), (44, 30), (20, 60), (43, 28), (42, 39), (61, 45), (33, 14), (35, 37), (3, 20), (35, 54), (32, 41), (26, 53), (29, 22), (36, 39), (60, 53), (28, 47), (39, 7), (16, 65), (22, 7), (56, 52), (16, 43), (48, 29), (17, 36), (57, 5), (40, 53), (58, 20), (57, 15), (57, 27), (10, 28), (59, 4), (16, 50), (26, 13), (37, 63), (34, 28), (9, 62), (32, 22), (16, 60), (58, 63), (43, 12), (59, 29), (8, 35), (2, 66), (26, 6), (45, 22), (20, 30), (56, 53), (54, 63), (46, 38), (3, 55), (27, 55), (58, 13), (24, 10), (52, 7), (65, 36), (56, 21), (60, 45), (17, 59), (8, 59), (32, 50), (18, 59), (8, 33), (9, 41), (51, 11), (12, 5), (19, 21), (2, 19), (50, 45), (48, 27), (36, 30), (32, 34), (47, 7), (66, 11), (2, 7), (21, 7), (8, 31), (24, 50), (35, 62), (29, 15), (35, 11), (56, 59), (24, 44), (53, 7), (2, 12), (48, 30), (64, 36), (52, 38), (27, 36), (33, 4), (4, 23), (30, 31), (20, 54), (43, 45), (41, 57), (19, 53), (41, 52), (12, 54), (59, 21), (11, 29), (35, 15), (10, 55), (17, 52), (4, 31), (2, 23), (9, 7), (32, 54), (43, 63), (6, 31), (66, 15), (44, 21), (25, 18), (21, 6), (10, 66), (42, 37), (18, 23), (55, 39), (9, 34), (9, 51), (32, 49), (51, 53), (9, 11), (19, 36), (3, 61), (2, 28), (18, 3), (53, 15), (51, 5), (65, 52), (29, 7), (64, 27), (28, 46), (24, 6), (51, 13), (20, 62), (53, 13), (64, 30), (65, 23), (45, 54), (2, 26), (49, 22), (51, 21), (43, 23), (33, 43), (46, 23), (8, 44), (3, 44), (1, 60), (60, 6), (16, 3), (39, 23), (2, 42), (11, 12), (56, 36), (50, 31), (55, 47), (24, 64), (9, 49), (43, 37), (13, 6), (24, 51), (59, 60), (56, 7), (8, 45), (2, 62), (19, 30), (57, 29), (26, 31), (41, 26), (8, 61), (41, 34), (64, 17), (35, 52), (40, 19), (41, 15), (17, 2), (29, 5), (24, 1), (57, 18), (40, 49), (56, 38), (37, 5), (61, 47), (53, 39), (26, 36), (60, 39), (42, 20), (2, 38), (57, 66), (16, 31), (19, 38), (11, 22), (4, 14), (56, 17), (10, 58), (56, 41), (66, 46), (4, 30), (1, 21), (48, 25), (62, 46), (26, 20), (6, 30), (35, 46), (2, 52), (25, 60), (16, 36), (37, 54), (20, 23), (2, 30), (48, 12), (41, 49), (1, 44), (4, 6), (8, 14), (64, 26), (57, 13), (42, 55), (32, 7), (20, 52), (40, 34), (40, 64), (50, 43), (58, 11), (8, 47), (41, 22), (18, 35), (24, 36), (66, 28), (25, 30), (8, 1), (11, 39), (4, 60), (44, 60), (25, 37), (16, 48), (56, 64), (12, 52), (31, 23), (11, 15), (35, 29), (38, 15), (9, 27), (54, 22), (25, 61), (62, 22), (33, 3), (4, 20), (56, 6), (46, 7), (13, 7), (2, 22), (49, 26), (49, 34), (49, 51), (36, 13), (47, 39), (49, 15), (60, 61), (17, 30), (8, 39), (9, 42), (10, 39), (12, 21), (40, 41), (58, 38), (40, 61), (59, 62), (40, 17), (36, 53), (12, 46), (50, 4), (16, 59), (51, 36), (17, 47), (56, 27), (9, 21), (1, 14), (32, 35), (44, 31), (64, 44), (40, 38), (58, 61), (56, 49), (10, 62), (8, 25), (57, 42), (53, 45), (17, 38), (24, 18), (65, 29), (35, 36), (43, 19), (51, 45), (9, 12), (56, 19), (58, 37), (50, 27), (21, 55), (18, 20), (35, 7), (8, 50), (5, 15), (2, 21), (18, 12), (64, 51), (41, 18), (37, 22), (26, 5), (32, 18), (64, 15), (40, 30), (60, 14), (61, 22), (25, 54), (25, 6), (65, 9), (8, 28), (24, 55), (60, 30), (40, 14), (20, 44), (36, 31), (41, 29), (11, 62), (53, 30), (32, 29), (2, 51), (8, 4), (24, 21), (59, 22), (57, 11), (45, 29), (3, 62), (56, 34), (65, 51), (65, 53), (26, 54), (52, 15), (2, 54), (10, 11), (32, 23), (65, 21), (4, 28), (9, 63), (6, 47), (16, 2), (18, 45), (5, 23), (17, 45), (24, 53), (66, 60), (1, 35), (23, 15), (41, 51), (52, 54), (26, 3), (17, 51), (14, 31), (48, 60), (17, 53), (40, 36), (53, 37), (46, 63), (26, 7), (61, 30), (58, 45), (48, 21), (36, 60), (16, 25), (18, 46), (59, 52), (44, 45), (64, 39), (32, 58), (42, 15), (48, 65), (9, 30), (59, 30), (35, 5), (44, 14), (10, 42), (1, 31), (66, 37), (42, 51), (64, 1), (28, 23), (20, 22), (45, 30), (52, 13), (41, 20), (66, 61), (24, 48), (57, 54), (37, 55), (24, 60), (30, 55), (44, 46), (58, 21), (26, 11), (41, 63), (48, 18), (48, 17), (59, 38), (46, 47), (4, 55), (2, 46), (51, 14), (17, 31), (2, 13), (49, 18), (37, 29), (53, 14), (40, 2), (41, 12), (40, 21), (18, 19), (61, 29), (21, 14), (36, 61), (66, 4), (33, 62), (2, 60), (60, 21), (1, 20), (9, 58), (12, 37), (49, 29), (18, 37), (13, 14), (48, 42), (20, 37), (35, 3), (48, 4), (65, 10), (48, 44), (34, 52), (11, 46), (65, 31), (50, 51), (8, 9), (64, 20), (28, 6), (8, 66), (16, 19), (17, 33), (32, 38), (20, 5), (57, 22), (24, 11), (18, 15), (34, 63), (62, 55), (38, 23), (10, 63), (58, 35), (32, 27), (3, 60), (49, 27), (16, 6), (59, 43), (57, 3), (41, 46), (57, 61), (47, 31), (50, 55), (36, 15), (34, 29), (40, 3), (56, 45), (1, 45), (3, 46), (3, 13), (49, 28), (64, 55), (10, 35), (66, 39), (42, 61), (33, 7), (28, 38), (26, 52), (2, 20), (12, 62), (11, 13), (16, 14), (29, 23), (51, 54), (24, 47), (44, 53), (4, 21), (8, 24), (49, 20), (36, 54), (64, 45), (40, 52), (33, 34), (54, 7), (11, 63), (1, 46), (49, 63), (25, 38), (33, 50), (10, 27), (64, 53), (10, 14), (19, 22), (46, 30), (11, 20), (21, 47), (49, 12), (60, 5)}",[],True,True,True,3,66,10,14.452777624130249
des3-15-3.json,True,,[],15,26,2,"[1, 15, 39, 26]","[1, 12, 12, 1]",2,True,"{'H_0': '0', 'H_1': '0', 'H_2': 'Z'}",True,"[0, 0, 1]",True,True,True,True,True,3,26,0,3,True,True,"{(8, 2), (2, 3), (9, 3), (2, 6), (8, 7), (14, 7), (13, 6), (13, 5), (2, 11), (1, 10), (9, 2), (3, 4), (1, 14), (2, 13), (9, 13), (2, 4), (11, 4), (9, 14), (11, 3), (9, 12), (4, 7), (3, 7), (13, 14), (6, 7), (5, 15), (6, 14), (3, 14), (1, 12), (4, 14), (11, 7), (2, 10), (9, 10), (1, 11), (2, 15), (2, 12), (8, 1, 6), (8, 4), (10, 4), (6, 15), (10, 15), (1, 15), (1, 5, 7), (9, 4), (10, 11), (9, 5), (11, 5), (9, 6), (4, 13), (3, 13), (8, 10), (3, 12), (5, 6), (9, 11), (3, 5), (8, 5), (8, 12), (11, 13), (11, 15), (2, 14), (8, 13), (1, 13), (12, 7), (3, 15), (5, 14), (4, 15), (10, 6), (10, 3), (10, 14)}",[],True,True,False,3,15,3,0.13448333740234375
des3-3-1.json,True,,[],0,1,-1,[1],[1],0,True,{},False,[],False,True,True,True,True,0,1,0,0,True,True,{},[],True,True,True,3,3,1,0.05812478065490723
